Time,VehicleID,X,Y,Speed,Angle
120.50,9,2309.60,1.60,51.39,270.00
120.60,3,1076.60,72.60,17.45,0.00
120.60,4,24.39,-1.60,10.96,90.00
120.60,5,27.26,598.40,10.43,90.00
120.60,6,444.18,1198.40,41.28,90.00
120.60,7,2148.40,719.37,43.44,180.00
120.60,8,2.19,1.89,3.53,273.30
120.60,9,2304.46,1.60,51.36,270.00
120.70,3,1076.60,74.37,17.69,0.00
120.70,4,25.50,-1.60,11.10,90.00
120.70,5,28.33,598.40,10.68,90.00
120.70,6,448.33,1198.40,41.42,90.00
120.70,7,2148.40,715.01,43.67,180.00
120.70,8,1.93,2.12,3.59,276.09
120.70,9,2299.33,1.60,51.37,270.00
120.80,3,1076.60,76.15,17.82,0.00
120.80,4,26.64,-1.60,11.32,90.00
120.80,5,29.43,598.40,10.93,90.00
120.80,6,452.49,1198.40,41.63,90.00
120.80,7,2148.40,710.62,43.81,180.00
120.80,8,1.74,2.43,3.62,280.04
120.80,9,2294.20,1.60,51.30,270.00
120.90,3,1076.60,77.95,18.04,0.00
120.90,4,27.79,-1.60,11.50,90.00
120.90,5,30.53,598.40,11.09,90.00
120.90,6,456.67,1198.40,41.82,90.00
120.90,7,2148.40,706.23,43.98,180.00
120.90,8,1.66,2.78,3.65,285.01
120.90,9,2289.06,1.60,51.32,270.00
121.00,3,1076.60,79.78,18.25,0.00
121.00,4,28.96,-1.60,11.74,90.00
121.00,5,31.66,598.40,11.26,90.00
121.00,6,460.87,1198.40,41.98,90.00
121.00,7,2148.40,701.80,44.22,180.00
121.00,8,1.61,3.13,3.62,290.63
121.00,9,2283.92,1.60,51.39,270.00
121.10,3,1076.60,81.63,18.50,0.00
121.10,4,30.15,-1.60,11.94,90.00
121.10,5,32.81,598.40,11.49,90.00
121.10,6,465.09,1198.40,42.16,90.00
121.10,7,2148.40,697.37,44.38,180.00
121.10,8,1.60,3.50,3.62,296.99
121.10,9,2278.79,1.60,51.34,270.00
121.20,3,1076.60,83.49,18.69,0.00
121.20,4,31.37,-1.60,12.19,90.00
121.20,5,33.98,598.40,11.67,90.00
121.20,6,469.33,1198.40,42.41,90.00
121.20,7,2148.40,692.91,44.59,180.00
121.20,8,1.60,3.88,3.81,304.28
121.20,9,2273.65,1.60,51.40,270.00
121.30,3,1076.60,85.39,18.92,0.00
121.30,4,32.60,-1.60,12.32,90.00
121.30,5,35.17,598.40,11.90,90.00
121.30,6,473.59,1198.40,42.59,90.00
121.30,7,2148.40,688.43,44.79,180.00
121.30,8,1.60,4.27,3.95,312.21
121.30,9,2268.52,1.60,51.33,270.00
121.40,3,1076.60,87.30,19.16,0.00
121.40,4,33.85,-1.60,12.50,90.00
121.40,5,36.38,598.40,12.14,90.00
121.40,6,477.87,1198.40,42.84,90.00
121.40,7,2148.40,683.93,44.98,180.00
121.40,8,1.60,4.69,4.19,320.74
121.40,9,2263.38,1.60,51.39,270.00
121.50,3,1076.60,89.24,19.41,0.00
121.50,4,35.12,-1.60,12.71,90.00
121.50,5,37.62,598.40,12.37,90.00
121.50,6,482.18,1198.40,43.08,90.00
121.50,7,2148.40,679.41,45.16,180.00
121.50,8,1.60,5.13,4.39,329.40
121.50,9,2258.25,1.60,51.30,270.00
121.60,3,1076.60,91.21,19.66,0.00
121.60,4,36.41,-1.60,12.89,90.00
121.60,5,38.87,598.40,12.55,90.00
121.60,6,486.50,1198.40,43.22,90.00
121.60,7,2148.40,674.87,45.39,180.00
121.60,8,1.60,5.59,4.57,337.76
121.60,9,2253.11,1.60,51.38,270.00
121.70,3,1076.60,93.19,19.83,0.00
121.70,4,37.72,-1.60,13.03,90.00
121.70,5,40.15,598.40,12.80,90.00
121.70,6,490.84,1198.40,43.36,90.00
121.70,7,2148.40,670.31,45.63,180.00
121.70,8,1.60,6.07,4.77,345.26
121.70,9,2247.98,1.60,51.29,270.00
121.80,3,1076.60,95.20,20.04,0.00
121.80,4,39.04,-1.60,13.24,90.00
121.80,5,41.46,598.40,13.06,90.00
121.80,6,495.20,1198.40,43.58,90.00
121.80,7,2148.40,665.73,45.85,180.00
121.80,8,1.60,6.56,4.98,351.64
121.80,9,2242.85,1.60,51.35,270.00
121.90,3,1076.60,97.22,20.26,0.00
121.90,4,40.39,-1.60,13.48,90.00
121.90,5,42.78,598.40,13.20,90.00
121.90,6,499.57,1198.40,43.77,90.00
121.90,7,2148.40,661.12,46.02,180.00
121.90,8,1.60,7.09,5.22,356.41
121.90,9,2237.71,1.60,51.34,270.00
122.00,3,1076.60,99.27,20.50,0.00
122.00,4,41.75,-1.60,13.65,90.00
122.00,5,44.11,598.40,13.36,90.00
122.00,6,503.97,1198.40,43.94,90.00
122.00,7,2148.40,656.50,46.22,180.00
122.00,8,1.60,7.63,5.41,359.07
122.00,9,2232.58,1.60,51.34,270.00
122.10,3,1076.60,101.34,20.67,0.00
122.10,4,43.14,-1.60,13.84,90.00
122.10,5,45.47,598.40,13.54,90.00
122.10,6,508.39,1198.40,44.20,90.00
122.10,7,2148.40,651.86,46.44,180.00
122.10,8,1.60,8.19,5.62,359.98
122.10,9,2227.44,1.60,51.40,270.00
122.20,3,1076.60,103.43,20.87,0.00
122.20,4,44.54,-1.60,14.01,90.00
122.20,5,46.85,598.40,13.77,90.00
122.20,6,512.83,1198.40,44.43,90.00
122.20,7,2148.40,647.20,46.57,180.00
122.20,8,1.60,8.77,5.76,0.00
122.20,9,2222.31,1.60,51.28,270.00
122.30,3,1076.60,105.53,21.05,0.00
122.30,4,45.96,-1.60,14.25,90.00
122.30,5,48.24,598.40,13.96,90.00
122.30,6,517.29,1198.40,44.60,90.00
122.30,7,2148.40,642.53,46.73,180.00
122.30,8,1.60,9.37,6.02,0.00
122.30,9,2217.17,1.60,51.36,270.00
122.40,3,1076.60,107.66,21.26,0.00
122.40,4,47.40,-1.60,14.40,90.00
122.40,5,49.66,598.40,14.20,90.00
122.40,6,521.77,1198.40,44.81,90.00
122.40,7,2148.40,637.83,46.94,180.00
122.40,8,1.60,9.99,6.20,0.00
122.40,9,2212.03,1.60,51.40,270.00
122.50,3,1076.60,109.80,21.46,0.00
122.50,4,48.86,-1.60,14.59,90.00
122.50,5,51.11,598.40,14.44,90.00
122.50,6,526.27,1198.40,44.99,90.00
122.50,7,2148.40,633.12,47.16,180.00
122.50,8,1.60,10.63,6.46,0.00
122.50,9,2206.90,1.60,51.32,270.00
122.60,3,1076.60,111.96,21.61,0.00
122.60,4,50.34,-1.60,14.81,90.00
122.60,5,52.57,598.40,14.69,90.00
122.60,6,530.79,1198.40,45.19,90.00
122.60,7,2148.40,628.38,47.33,180.00
122.60,8,1.60,11.30,6.63,0.00
122.60,9,2201.76,1.60,51.38,270.00
122.70,3,1076.60,114.14,21.79,0.00
122.70,4,51.85,-1.60,15.07,90.00
122.70,5,54.07,598.40,14.95,90.00
122.70,6,535.33,1198.40,45.36,90.00
122.70,7,2148.40,623.64,47.47,180.00
122.70,8,1.60,11.98,6.79,0.00
122.70,9,2196.63,1.60,51.29,270.00
122.80,3,1076.60,116.34,22.00,0.00
122.80,4,53.38,-1.60,15.32,90.00
122.80,5,55.59,598.40,15.20,90.00
122.80,6,539.88,1198.40,45.55,90.00
122.80,7,2148.40,618.87,47.66,180.00
122.80,8,1.60,12.67,6.93,0.00
122.80,9,2191.50,1.60,51.37,270.00
122.90,3,1076.60,118.56,22.21,0.00
122.90,4,54.94,-1.60,15.57,90.00
122.90,5,57.13,598.40,15.45,90.00
122.90,6,544.45,1198.40,45.69,90.00
122.90,7,2148.40,614.09,47.81,180.00
122.90,8,1.60,13.38,7.10,0.00
122.90,9,2186.36,1.60,51.36,270.00
123.00,3,1076.60,120.80,22.34,0.00
123.00,4,56.51,-1.60,15.72,90.00
123.00,5,58.71,598.40,15.70,90.00
123.00,6,549.03,1198.40,45.86,90.00
123.00,7,2148.40,609.29,48.02,180.00
123.00,8,1.60,14.11,7.30,0.00
123.00,9,2181.22,1.60,51.39,270.00
123.10,3,1076.60,123.06,22.60,0.00
123.10,4,58.11,-1.60,15.96,90.00
123.10,5,60.30,598.40,15.95,90.00
123.10,6,553.64,1198.40,46.10,90.00
123.10,7,2148.40,604.47,48.23,180.00
123.10,8,1.60,14.86,7.55,0.00
123.10,9,2176.09,1.60,51.33,270.00
123.20,3,1076.60,125.34,22.82,0.00
123.20,4,59.72,-1.60,16.10,90.00
123.20,5,61.92,598.40,16.19,90.00
123.20,6,558.28,1198.40,46.31,90.00
123.20,7,2148.40,599.62,48.45,180.00
123.20,8,1.60,15.64,7.78,0.00
123.20,9,2170.95,1.60,51.39,270.00
123.30,3,1076.60,127.65,23.07,0.00
123.30,4,61.34,-1.60,16.25,90.00
123.30,5,63.56,598.40,16.44,90.00
123.30,6,562.92,1198.40,46.45,90.00
123.30,7,2148.40,594.76,48.60,180.00
123.30,8,1.60,16.43,7.93,0.00
123.30,9,2165.82,1.60,51.31,270.00
123.40,3,1076.60,129.97,23.21,0.00
123.40,4,62.99,-1.60,16.44,90.00
123.40,5,65.23,598.40,16.64,90.00
123.40,6,567.58,1198.40,46.58,90.00
123.40,7,2148.40,589.88,48.82,180.00
123.40,8,1.60,17.24,8.08,0.00
123.40,9,2160.68,1.60,51.35,270.00
123.50,3,1076.60,132.31,23.39,0.00
123.50,4,64.65,-1.60,16.65,90.00
123.50,5,66.91,598.40,16.88,90.00
123.50,6,572.25,1198.40,46.75,90.00
123.50,7,2148.40,584.98,48.99,180.00
123.50,8,1.60,18.07,8.33,0.00
123.50,9,2155.55,1.60,51.30,270.00
123.60,3,1076.60,134.66,23.53,0.00
123.60,4,66.34,-1.60,16.86,90.00
123.60,5,68.62,598.40,17.08,90.00
123.60,6,576.95,1198.40,46.98,90.00
123.60,7,2148.40,580.07,49.14,180.00
123.60,8,1.60,18.93,8.55,0.00
123.60,9,2150.42,1.60,51.35,270.00
123.70,3,1076.60,137.03,23.74,0.00
123.70,4,68.04,-1.60,17.00,90.00
123.70,5,70.35,598.40,17.30,90.00
123.70,6,581.67,1198.40,47.19,90.00
123.70,7,2148.40,575.13,49.38,180.00
123.70,8,1.60,19.81,8.79,0.00
123.70,9,2145.29,1.60,51.32,270.00
123.80,3,1076.60,139.43,23.94,0.00
123.80,4,69.75,-1.60,17.16,90.00
123.80,5,72.11,598.40,17.54,90.00
123.80,6,586.40,1198.40,47.33,90.00
123.80,7,2148.40,570.18,49.52,180.00
123.80,8,1.60,20.71,9.02,0.00
123.80,9,2140.16,1.60,51.30,270.00
123.90,3,1076.60,141.84,24.12,0.00
123.90,4,71.48,-1.60,17.30,90.00
123.90,5,73.88,598.40,17.69,90.00
123.90,6,591.16,1198.40,47.57,90.00
123.90,7,2148.40,565.20,49.72,180.00
123.90,8,1.60,21.63,9.20,0.00
123.90,9,2135.02,1.60,51.34,270.00
124.00,3,1076.60,144.27,24.26,0.00
124.00,4,73.23,-1.60,17.49,90.00
124.00,5,75.67,598.40,17.91,90.00
124.00,6,595.94,1198.40,47.81,90.00
124.00,7,2148.40,560.22,49.86,180.00
124.00,8,1.60,22.57,9.43,0.00
124.00,9,2129.89,1.60,51.33,270.00
124.10,3,1076.60,146.71,24.48,0.00
124.10,4,75.00,-1.60,17.69,90.00
124.10,5,77.47,598.40,18.05,90.00
124.10,6,600.74,1198.40,48.00,90.00
124.10,7,2148.40,555.21,50.10,180.00
124.10,8,1.60,23.54,9.66,0.00
124.10,9,2124.76,1.60,51.30,270.00
124.20,3,1076.60,149.18,24.68,0.00
124.20,4,76.80,-1.60,17.93,90.00
124.20,5,79.30,598.40,18.24,90.00
124.20,6,605.56,1198.40,48.20,90.00
124.20,7,2148.40,550.18,50.31,180.00
124.20,8,1.60,24.53,9.88,0.00
124.20,9,2119.62,1.60,51.38,270.00
124.30,3,1076.60,151.67,24.90,0.00
124.30,4,78.60,-1.60,18.09,90.00
124.30,5,81.14,598.40,18.40,90.00
124.30,6,610.40,1198.40,48.35,90.00
124.30,7,2148.40,545.12,50.54,180.00
124.30,8,1.60,25.54,10.12,0.00
124.30,9,2114.49,1.60,51.33,270.00
124.40,3,1076.60,154.18,25.07,0.00
124.40,4,80.43,-1.60,18.25,90.00
124.40,5,83.00,598.40,18.64,90.00
124.40,6,615.25,1198.40,48.51,90.00
124.40,7,2148.40,540.05,50.74,180.00
124.40,8,1.60,26.57,10.35,0.00
124.40,9,2109.35,1.60,51.34,270.00
124.50,3,1076.60,156.71,25.32,0.00
124.50,4,82.28,-1.60,18.47,90.00
124.50,5,84.88,598.40,18.85,90.00
124.50,6,620.12,1198.40,48.75,90.00
124.50,7,2148.40,534.96,50.88,180.00
124.50,8,1.60,27.62,10.51,0.00
124.50,9,2104.22,1.60,51.39,270.00
124.60,3,1076.60,159.26,25.51,0.00
124.60,4,84.14,-1.60,18.63,90.00
124.60,5,86.79,598.40,19.04,90.00
124.60,6,625.02,1198.40,48.98,90.00
124.60,7,2148.40,529.85,51.08,180.00
124.60,8,1.60,28.69,10.66,0.00
124.60,9,2099.08,1.60,51.31,270.00
124.70,3,1076.60,161.83,25.69,0.00
124.70,4,86.03,-1.60,18.86,90.00
124.70,5,88.72,598.40,19.27,90.00
124.70,6,629.94,1198.40,49.19,90.00
124.70,7,2148.40,524.73,51.24,180.00
124.70,8,1.60,29.78,10.90,0.00
124.70,9,2093.96,1.60,51.28,270.00
124.80,3,1076.60,164.42,25.85,0.00
124.80,4,87.94,-1.60,19.10,90.00
124.80,5,90.67,598.40,19.50,90.00
124.80,6,634.88,1198.40,49.41,90.00
124.80,7,2148.40,519.58,51.49,180.00
124.80,8,1.60,30.89,11.06,0.00
124.80,9,2088.82,1.60,51.37,270.00
124.90,3,1076.60,167.02,26.07,0.00
124.90,4,89.86,-1.60,19.28,90.00
124.90,5,92.63,598.40,19.68,90.00
124.90,6,639.85,1198.40,49.65,90.00
124.90,7,2148.40,514.41,51.64,180.00
124.90,8,1.60,32.01,11.27,0.00
124.90,9,2083.68,1.60,51.41,270.00
125.00,3,1076.60,169.65,26.24,0.00
125.00,4,91.81,-1.60,19.43,90.00
125.00,5,94.62,598.40,19.83,90.00
125.00,6,644.83,1198.40,49.79,90.00
125.00,7,2148.40,509.23,51.82,180.00
125.00,8,1.60,33.16,11.42,0.00
125.00,9,2078.55,1.60,51.29,270.00
125.10,3,1076.60,172.29,26.48,0.00
125.10,4,93.77,-1.60,19.65,90.00
125.10,5,96.62,598.40,20.00,90.00
125.10,6,649.83,1198.40,50.03,90.00
125.10,7,2148.40,504.03,52.02,180.00
125.10,8,1.60,34.32,11.65,0.00
125.10,9,2073.42,1.60,51.33,270.00
125.20,3,1076.60,174.96,26.65,0.00
125.20,4,95.76,-1.60,19.89,90.00
125.20,5,98.63,598.40,20.15,90.00
125.20,6,654.84,1198.40,50.16,90.00
125.20,7,2148.40,498.80,52.27,180.00
125.20,8,1.60,35.50,11.79,0.00
125.20,9,2068.28,1.60,51.30,270.00
125.30,3,1076.60,177.65,26.89,0.00
125.30,4,97.77,-1.60,20.11,90.00
125.30,5,100.67,598.40,20.34,90.00
125.30,6,659.89,1198.40,50.41,90.00
125.30,7,2148.40,493.55,52.50,180.00
125.30,8,1.60,36.70,11.98,0.00
125.30,9,2063.15,1.60,51.34,270.00
125.40,3,1076.60,180.35,27.04,0.00
125.40,4,99.80,-1.60,20.26,90.00
125.40,5,102.72,598.40,20.55,90.00
125.40,6,664.94,1198.40,50.56,90.00
125.40,7,2148.40,488.28,52.69,180.00
125.40,8,1.60,37.92,12.22,0.00
125.40,9,2058.01,1.60,51.39,270.00
125.50,3,1076.60,183.08,27.25,0.00
125.50,4,101.85,-1.60,20.51,90.00
125.50,5,104.79,598.40,20.74,90.00
125.50,6,670.02,1198.40,50.74,90.00
125.50,7,2148.40,483.00,52.89,180.00
125.50,8,1.60,39.17,12.46,0.00
125.50,9,2052.87,1.60,51.38,270.00
125.60,3,1076.60,185.82,27.45,0.00
125.60,4,103.92,-1.60,20.73,90.00
125.60,5,106.88,598.40,20.90,90.00
125.60,6,675.12,1198.40,51.00,90.00
125.60,7,2148.40,477.69,53.02,180.00
125.60,8,1.60,40.43,12.67,0.00
125.60,9,2047.74,1.60,51.32,270.00
125.70,3,1076.60,188.59,27.70,0.00
125.70,4,106.01,-1.60,20.89,90.00
125.70,5,109.00,598.40,21.15,90.00
125.70,6,680.23,1198.40,51.18,90.00
125.70,7,2148.40,472.38,53.16,180.00
125.70,8,1.60,41.72,12.86,0.00
125.70,9,2042.60,1.60,51.39,270.00
125.80,3,1076.60,191.38,27.91,0.00
125.80,4,108.12,-1.60,21.11,90.00
125.80,5,111.14,598.40,21.39,90.00
125.80,6,685.37,1198.40,51.40,90.00
125.80,7,2148.40,467.06,53.14,180.00
125.80,8,1.60,43.02,13.01,0.00
125.80,9,2037.47,1.60,51.33,270.00
125.90,3,1076.60,194.19,28.08,0.00
125.90,4,110.24,-1.60,21.24,90.00
125.90,5,113.30,598.40,21.57,90.00
125.90,6,690.54,1198.40,51.65,90.00
125.90,7,2148.40,461.76,53.07,180.00
125.90,8,1.60,44.34,13.23,0.00
125.90,9,2032.34,1.60,51.32,270.00
126.00,3,1076.60,197.01,28.21,0.00
126.00,4,112.39,-1.60,21.45,90.00
126.00,5,115.47,598.40,21.75,90.00
126.00,6,695.72,1198.40,51.85,90.00
126.00,7,2148.40,456.44,53.14,180.00
126.00,8,1.60,45.68,13.38,0.00
126.00,9,2027.20,1.60,51.40,270.00
126.10,3,1076.60,199.85,28.36,0.00
126.10,4,114.56,-1.60,21.66,90.00
126.10,5,117.66,598.40,21.89,90.00
126.10,6,700.93,1198.40,52.05,90.00
126.10,7,2148.40,451.14,53.04,180.00
126.10,8,1.60,47.04,13.61,0.00
126.10,9,2022.06,1.60,51.38,270.00
126.20,3,1076.60,202.71,28.60,0.00
126.20,4,116.74,-1.60,21.84,90.00
126.20,5,119.87,598.40,22.14,90.00
126.20,6,706.15,1198.40,52.19,90.00
126.20,7,2148.40,445.83,53.14,180.00
126.20,8,1.60,48.43,13.85,0.00
126.20,9,2016.92,1.60,51.40,270.00
126.30,3,1076.60,205.58,28.75,0.00
126.30,4,118.94,-1.60,22.03,90.00
126.30,5,122.10,598.40,22.28,90.00
126.30,6,711.38,1198.40,52.33,90.00
126.30,7,2148.40,440.52,53.10,180.00
126.30,8,1.60,49.82,13.99,0.00
126.30,9,2011.78,1.60,51.38,270.00
126.40,3,1076.60,208.48,28.96,0.00
126.40,4,121.17,-1.60,22.23,90.00
126.40,5,124.35,598.40,22.48,90.00
126.40,6,716.63,1198.40,52.50,90.00
126.40,7,2148.40,435.21,53.05,180.00
126.40,8,1.60,51.25,14.24,0.00
126.40,9,2006.65,1.60,51.30,270.00
126.50,3,1076.60,211.39,29.14,0.00
126.50,4,123.41,-1.60,22.40,90.00
126.50,5,126.62,598.40,22.69,90.00
126.50,6,721.90,1198.40,52.72,90.00
126.50,7,2148.40,429.90,53.12,180.00
126.50,8,1.60,52.70,14.47,0.00
126.50,9,2001.52,1.60,51.35,270.00
126.60,3,1076.60,214.33,29.34,0.00
126.60,4,125.67,-1.60,22.63,90.00
126.60,5,128.91,598.40,22.90,90.00
126.60,6,727.19,1198.40,52.86,90.00
126.60,7,2148.40,424.59,53.07,180.00
126.60,8,1.60,54.16,14.66,0.00
126.60,9,1996.38,1.60,51.40,270.00
126.70,3,1076.60,217.28,29.52,0.00
126.70,4,127.95,-1.60,22.82,90.00
126.70,5,131.22,598.40,23.13,90.00
126.70,6,732.49,1198.40,53.02,90.00
126.70,7,2148.40,419.29,53.07,180.00
126.70,8,1.60,55.65,14.87,0.00
126.70,9,1991.24,1.60,51.40,270.00
126.80,3,1076.60,220.25,29.75,0.00
126.80,4,130.25,-1.60,22.96,90.00
126.80,5,133.56,598.40,23.38,90.00
126.80,6,737.81,1198.40,53.19,90.00
126.80,7,2148.40,413.98,53.09,180.00
126.80,8,1.60,57.16,15.10,0.00
126.80,9,1986.10,1.60,51.40,270.00
126.90,3,1076.60,223.25,29.96,0.00
126.90,4,132.57,-1.60,23.22,90.00
126.90,5,135.91,598.40,23.53,90.00
126.90,6,743.14,1198.40,53.32,90.00
126.90,7,2148.40,408.67,53.09,180.00
126.90,8,1.60,58.69,15.33,0.00
126.90,9,1980.96,1.60,51.35,270.00
127.00,3,1076.60,226.26,30.13,0.00
127.00,4,134.91,-1.60,23.40,90.00
127.00,5,138.29,598.40,23.77,90.00
127.00,6,748.49,1198.40,53.49,90.00
127.00,7,2148.40,403.36,53.07,180.00
127.00,8,1.60,60.25,15.57,0.00
127.00,9,1975.83,1.60,51.35,270.00
127.10,3,1076.60,229.29,30.31,0.00
127.10,4,137.27,-1.60,23.59,90.00
127.10,5,140.68,598.40,23.95,90.00
127.10,6,753.86,1198.40,53.73,90.00
127.10,7,2148.40,398.06,53.04,180.00
127.10,8,1.60,61.83,15.77,0.00
127.10,9,1970.70,1.60,51.33,270.00
127.20,3,1076.60,232.34,30.50,0.00
127.20,4,139.65,-1.60,23.84,90.00
127.20,5,143.09,598.40,24.10,90.00
127.20,6,759.26,1198.40,53.94,90.00
127.20,7,2148.40,392.74,53.14,180.00
127.20,8,1.60,63.43,16.01,0.00
127.20,9,1965.57,1.60,51.30,270.00
127.30,3,1076.60,235.42,30.74,0.00
127.30,4,142.06,-1.60,24.03,90.00
127.30,5,145.53,598.40,24.34,90.00
127.30,6,764.67,1198.40,54.09,90.00
127.30,7,2148.40,387.43,53.11,180.00
127.30,8,1.60,65.05,16.21,0.00
127.30,9,1960.43,1.60,51.32,270.00
127.40,3,1076.60,238.51,30.89,0.00
127.40,4,144.48,-1.60,24.22,90.00
127.40,5,147.98,598.40,24.58,90.00
127.40,6,770.09,1198.40,54.27,90.00
127.40,7,2148.40,382.12,53.07,180.00
127.40,8,1.60,66.69,16.41,0.00
127.40,9,1955.30,1.60,51.37,270.00
127.50,3,1076.60,241.62,31.07,0.00
127.50,4,146.92,-1.60,24.41,90.00
127.50,5,150.46,598.40,24.73,90.00
127.50,6,775.54,1198.40,54.48,90.00
127.50,7,2148.40,376.82,53.08,180.00
127.50,8,1.60,68.35,16.64,0.00
127.50,9,1950.16,1.60,51.41,270.00
127.60,3,1076.60,244.74,31.22,0.00
127.60,4,149.38,-1.60,24.60,90.00
127.60,5,152.95,598.40,24.97,90.00
127.60,6,781.00,1198.40,54.63,90.00
127.60,7,2148.40,371.51,53.04,180.00
127.60,8,1.60,70.04,16.85,0.00
127.60,9,1945.02,1.60,51.36,270.00
127.70,3,1076.60,247.87,31.36,0.00
127.70,4,151.85,-1.60,24.76,90.00
127.70,5,155.47,598.40,25.12,90.00
127.70,6,786.49,1198.40,54.85,90.00
127.70,7,2148.40,366.21,53.06,180.00
127.70,8,1.60,71.74,17.00,0.00
127.70,9,1939.89,1.60,51.33,270.00
127.80,3,1076.60,251.03,31.55,0.00
127.80,4,154.35,-1.60,24.97,90.00
127.80,5,158.00,598.40,25.34,90.00
127.80,6,792.00,1198.40,55.10,90.00
127.80,7,2148.40,360.89,53.16,180.00
127.80,8,1.60,73.46,17.24,0.00
127.80,9,1934.76,1.60,51.31,270.00
127.90,3,1076.60,254.21,31.81,0.00
127.90,4,156.87,-1.60,25.21,90.00
127.90,5,160.55,598.40,25.53,90.00
127.90,6,797.53,1198.40,55.34,90.00
127.90,7,2148.40,355.59,53.04,180.00
127.90,8,1.60,75.21,17.46,0.00
127.90,9,1929.62,1.60,51.33,270.00
128.00,3,1076.60,257.40,31.94,0.00
128.00,4,159.41,-1.60,25.39,90.00
128.00,5,163.13,598.40,25.73,90.00
128.00,6,803.08,1198.40,55.47,90.00
128.00,7,2148.40,350.27,53.15,180.00
128.00,8,1.60,76.97,17.65,0.00
128.00,9,1924.49,1.60,51.30,270.00
128.10,3,1076.60,260.61,32.08,0.00
128.10,4,161.97,-1.60,25.59,90.00
128.10,5,165.72,598.40,25.92,90.00
128.10,6,808.62,1198.40,55.43,90.00
128.10,7,2148.40,344.96,53.16,180.00
128.10,8,1.60,78.76,17.88,0.00
128.10,9,1919.35,1.60,51.41,270.00
128.20,3,1076.60,263.84,32.28,0.00
128.20,4,164.54,-1.60,25.73,90.00
128.20,5,168.33,598.40,26.10,90.00
128.20,6,814.17,1198.40,55.43,90.00
128.20,7,2148.40,339.64,53.10,180.00
128.20,8,1.60,80.57,18.10,0.00
128.20,9,1914.22,1.60,51.34,270.00
128.30,3,1076.60,267.08,32.42,0.00
128.30,4,167.14,-1.60,25.95,90.00
128.30,5,170.95,598.40,26.25,90.00
128.30,6,819.72,1198.40,55.49,90.00
128.30,7,2148.40,334.33,53.13,180.00
128.30,8,1.60,82.40,18.32,0.00
128.30,9,1909.09,1.60,51.31,270.00
128.40,3,1076.60,270.35,32.66,0.00
128.40,4,169.75,-1.60,26.10,90.00
128.40,5,173.60,598.40,26.43,90.00
128.40,6,825.27,1198.40,55.50,90.00
128.40,7,2148.40,329.02,53.12,180.00
128.40,8,1.60,84.25,18.45,0.00
128.40,9,1903.95,1.60,51.41,270.00
128.50,3,1076.60,273.64,32.88,0.00
128.50,4,172.38,-1.60,26.27,90.00
128.50,5,176.26,598.40,26.61,90.00
128.50,6,830.82,1198.40,55.51,90.00
128.50,7,2148.40,323.71,53.12,180.00
128.50,8,1.60,86.11,18.64,0.00
128.50,9,1898.81,1.60,51.32,270.00
128.60,3,1076.60,276.94,33.03,0.00
128.60,4,175.02,-1.60,26.45,90.00
128.60,5,178.94,598.40,26.79,90.00
128.60,6,836.36,1198.40,55.46,90.00
128.60,7,2148.40,318.40,53.12,180.00
128.60,8,1.60,87.99,18.80,0.00
128.60,9,1893.68,1.60,51.33,270.00
128.70,3,1076.60,280.26,33.23,0.00
128.70,4,177.69,-1.60,26.65,90.00
128.70,5,181.63,598.40,26.96,90.00
128.70,6,841.91,1198.40,55.50,90.00
128.70,7,2148.40,313.13,52.67,180.00
128.70,8,1.60,89.89,18.96,0.00
128.70,9,1888.55,1.60,51.29,270.00
128.80,3,1076.60,283.61,33.45,0.00
128.80,4,180.37,-1.60,26.83,90.00
128.80,5,184.35,598.40,27.19,90.00
128.80,6,847.47,1198.40,55.55,90.00
128.80,7,2148.40,307.91,52.22,180.00
128.80,8,1.60,91.81,19.17,0.00
128.80,9,1883.42,1.60,51.36,270.00
128.90,3,1076.60,286.98,33.71,0.00
128.90,4,183.07,-1.60,26.97,90.00
128.90,5,187.09,598.40,27.35,90.00
128.90,6,853.02,1198.40,55.47,90.00
128.90,7,2148.40,302.73,51.77,180.00
128.90,8,1.60,93.74,19.37,0.00
128.90,9,1878.28,1.60,51.39,270.00
129.00,3,1076.60,290.37,33.88,0.00
129.00,4,185.79,-1.60,27.20,90.00
129.00,5,189.83,598.40,27.48,90.00
129.00,6,858.57,1198.40,55.55,90.00
129.00,7,2148.40,297.60,51.32,180.00
129.00,8,1.60,95.70,19.54,0.00
129.00,9,1873.14,1.60,51.39,270.00
129.10,3,1076.60,293.77,34.02,0.00
129.10,4,188.52,-1.60,27.35,90.00
129.10,5,192.60,598.40,27.61,90.00
129.10,6,864.11,1198.40,55.44,90.00
129.10,7,2148.40,292.51,50.87,180.00
129.10,8,1.60,97.67,19.70,0.00
129.10,9,1868.00,1.60,51.37,270.00
129.20,3,1076.60,297.20,34.28,0.00
129.20,4,191.28,-1.60,27.56,90.00
129.20,5,195.37,598.40,27.78,90.00
129.20,6,869.67,1198.40,55.52,90.00
129.20,7,2148.40,287.47,50.44,180.00
129.20,8,1.60,99.65,19.89,0.00
129.20,9,1862.87,1.60,51.29,270.00
129.30,3,1076.60,300.64,34.48,0.00
129.30,4,194.05,-1.60,27.75,90.00
129.30,5,198.17,598.40,27.99,90.00
129.30,6,875.22,1198.40,55.49,90.00
129.30,7,2148.40,282.47,49.99,180.00
